2.91803E+12,5,ALLEGHENY GENERAL HOSPITAL,15224124567,NNY123456789,15,YYNY13 Y15,NYNN+00000000000000YY1345678,Y123,Y1234567   Y6,N,1234,Y,4,NN
2.91803E+12,6,THE WESTERN PENNSYLVANIA HOSPITAL,15224124567,NNY123456789,15,YYNY13 Y15,NYNN+00000000000000YY1345678,Y123,Y1234567   Y6,N,1234,Y,4,NN
2.91803E+12,7,FORBES REGIONAL HOSPITAL,151461247,NNY123456789,15,YYNY13 Y15,NYNN+00000000000000YY1345678,Y123,Y1234567   Y6,N,1234,Y,4,NN
2.91803E+12,1,SHAARE ZEDEK MEDICAL CENTER,,NNN,,NNNN   N,NNNN+00000000000000NN8,N,N          Y4,Y14,4,Y,,NN
2.91803E+12,1,IU HEALTH LAPORTE HOSPITAL,463501247,NNY123456789,15,YNNY13 Y15,YNNN+00000000000000YY146,Y123,Y145670    Y6,N,1234,Y,2,NN
2.91803E+12,2,IU HEALTH STARKE HOSPITAL,46534127,NNY123456789,15,YNNY13 Y15,YNNN+00000000000000YY146,Y123,Y145670    Y6,N,1234,Y,2,NN
2.91803E+12,1,SAVOY MEDICAL CENTER,70554127,NNY123456789,16,YNNY3  N,NNNN+00000000000001YN2,Y,N          Y124,Y5,5,Y,,NY
2.91804E+12,1,CPMC CALIF WEST CAMPUS,94118127,NNY123456789,16,YYYY123Y16,YNNN+00000000000000YY145,Y12345,Y1234567890Y6,N,1234,Y,4,NN
2.91804E+12,2,CPMC PACIFIC CAMPUS,94115127,NNY123456789,16,YYYY123Y16,YNNN+00000000000000YY145,Y12345,Y1234567890Y6,N,1234,Y,4,NN
2.91804E+12,3,CPMC DAVIE CAMPUS,94117127,NNY123456789,16,YYYY123Y16,YNNN+00000000000000YY145,Y12345,Y1234567890Y6,N,1234,Y,4,NN
2.91804E+12,4,CPMC ST LUKES CAMPUS,94110127,NNY123456789,16,YYYY123Y16,YNNN+00000000000000YY145,Y12345,Y1234567890Y6,N,1234,Y,4,NN
2.91804E+12,5,MILLS PENINSULA MEDICAL CENTER,9401012,NNY123456789,16,YYYY123Y16,YNNN+00000000000001YY145,Y12345,Y1234567890Y6,N,1234,Y,4,NN
2.91804E+12,6,EDEN MEDICAL CENTER,94546126,NNY123456789,16,YYYY123Y16,YNNN+00000000000000YY145,Y12345,Y1234567890Y6,N,1234,Y,4,NN
2.91804E+12,7,SUTTER SANTA ROSA REGIONAL HOSPITAL,95403126,NNY123456789,16,YYYY123Y16,YNNN+00000000000000YY145,Y12345,Y1234567890Y6,N,1234,Y,4,NN
2.91804E+12,8,NOVATO COMMUNITY HOSPITAL,94945126,NNY123456789,16,YYYY123Y16,YNNN+00000000000001YY145,Y12345,Y1234567890Y6,N,1234,Y,4,NN
2.91804E+12,9,SUTTER LAKESIDE HOSPITAL,954631257,NNY123456789,16,YYNY123Y16,YNNN+00000000000000YY145,Y12345,Y1234567890Y6,N,1234,Y,4,NN
2.91804E+13,10,SUTTER MATERNITY & SURGURY SANTA CRUZ,9506512,NNY123456789,16,YYYY123Y16,YNNN+00000000000000YY145,Y12345,Y1234567890Y6,N,1234,Y,4,NN
2.91804E+13,11,MENLO PARK SURGICAL HOSPITAL,9402512,NNY123456789,16,YYYY123Y16,YNNN+00000000000000YY145,Y12345,Y1234567890Y6,N,1234,Y,4,NN
2.91808E+12,1,HOT SPRINGS COUNTY HOSPITAL DISTRICT,824435,NNY123456789,16,YNYY13 Y17,YNNN+00000000000000YY1347,Y123,Y123456789 Y6,N,,Y,2,NN
2.9181E+12,1,ADELSON CLINIC FOR DRUG ABUSE,891098,NNN,,NNNN   N,NNNN+00000000000000YY1235,N,N          N,N,,N,,NN
2.91811E+12,1,SUTTER GENERAL HOSPITAL,95816127,NNY123456789,16,YYNY123Y16,YNNN+00000000000000YY145,Y12345,Y1234567890Y6,N,123,Y,4,NN
2.91811E+12,2,SUTTER ROSEVILLE MEDICAL CENTER,95661127,YYY123456789,16,YYNY123Y16,YNNN+00000000000000YY145,Y12345,Y1234567890Y6,N,123,Y,4,NN
2.91811E+12,3,SUTTER CENTER FOR PSYCHIATRY,95826127,NNY123456789,16,YYNY123Y16,YNNN+00000000000000YY145,Y12345,Y1234567890Y6,N,123,Y,4,NN
2.91811E+12,4,SUTTER AUBURN FAITH HOSITAL,95602127,YYY123456789,16,YYNY123Y16,YNNN+00000000000000YY145,Y12345,Y1234567890Y6,N,123,Y,4,NN
2.91811E+12,5,SUTTER SOLANO MEDICAL CENTER,94589127,YYY123456789,16,YYNY123Y16,YNNN+00000000000000YY145,Y12345,Y1234567890Y6,N,123,Y,4,NN
2.91811E+12,6,SUTTER AMADOR HOSPITAL,95642127,YYY123456789,16,YYNY123Y16,YNNN+00000000000000YY145,Y12345,Y1234567890Y6,N,123,Y,4,NN
2.91811E+12,12,STANISLAUS SURGICAL HOSPITAL,95355,YYY123456789,16,YYNY123Y16,YNNN+00000000000000YY145,Y12345,Y1234567890Y6,N,123,Y,4,NN
2.91812E+12,1,DOCTORS MEMORIAL HOSPITAL,323477,NNY123456789,,YNYY234Y16,NNNN+00000000000000YY1,Y123,Y1345679   Y6,N,234,Y,1,NN
2.91813E+12,12,CASA COLINA HOSPITAL AND CENTERS HC,91769,YNY123456789,16,YNNY134Y16,YNNN+00000000000000YY1456,Y1234,Y4567      Y123,Y123,23,Y,1,NN
2.91817E+12,1,COMMUNITY HEALTHWORX,71301,NNN,,NNNN   N,NNNN+00000000000000YY8,Y1235,Y4560      N6,N,4,N1,4,NN
2.9182E+12,1,HOUSTON METHODIST SUGAR LAND HOSP,77479127,NNY123456789,16,YYNY134Y16,NYNN+00000000000000YY1567,Y1235,Y123456789 Y6,N,234,Y,2,NN
2.9182E+12,2,HOUSTON METHODIST WILLOWBROOK HOSPITAL,77070127,NNY123456789,16,YYNY134Y16,NYNN+00000000000000YY1567,Y1235,Y123456789 Y6,N,234,Y,2,NN
2.9182E+12,3,HOUSTON METHODIST WEST HOSPITAL,77094127,NNY123456789,16,YYNY134Y16,NYNN+00000000000000YY1567,Y1235,Y123456789 Y6,N,234,Y,2,NN
2.9182E+12,4,HOUSTON METHODIST SAN JACINTO HOSPITAL,7752112479,NNY123456789,16,YYNY134Y16,NYNN+00000000000000YY1567,Y1235,Y123456789 Y6,N,234,Y,2,NN
2.9182E+12,5,HOUSTON METHODIST ST JOHN HOSPITAL,77058127,NNY123456789,16,YYNY134Y16,NYNN+00000000000000YY1567,Y1235,Y123456789 Y6,N,234,Y,2,NN
2.9182E+12,6,HOUSTON METHODIST ST CATHERINE HOSP,7745019,NNY123456789,16,YYNY134Y16,NYNN+00000000000000YY1567,Y1235,Y123456789 Y6,N,234,Y,2,NN
2.9182E+12,,,,NNY123456789,16,YYNY134Y16,NYNN+00000000000000YY1567,Y1235,Y123456789 Y6,N,234,Y,2,NN
2.91826E+12,,MERCYHEALTH,535481247,NNY12345678,16,YYYY1  Y16,YNNN+00000000000000YY134567,Y123,Y123456789 Y13,Y13,134,Y,3,NN
2.91826E+12,,MERCEYHEALTH MEDICAL CENTER,531471257,NNY12345678,16,YYYY1  Y16,YNNN+00000000000000YY134567,Y123,Y123456789 Y13,Y13,134,Y,3,NN
2.91826E+12,1,CUMBERLAND MEMORIAL HOSPITAL,548291257,NNY123456789,15,YYYY134Y15,YNNN+00000000000000YY13456,Y1234,Y123456780 Y6,Y,1234,Y,4,NN
2.91828E+12,1,SID PETERSON,78028127,NNY123456789,15,YNNY13 Y16,YNNN+00000000000000Y115,11234,Y1234567890Y,Y,1234,Y,4,NN
2.91828E+12,1,NORTHWEST MEDICAL CENTER,644021257,NYY123456789,15,YNNY13 Y15,YNNN+00000000000000YY137,Y123,Y12345678  Y6,N,1234,Y,2,NN
2.91828E+12,1,MERCY HARVARD HOSPITAL INC,600331257,NNY12345678,16,YNYY1  Y16,YNNN+00000000000000YY134567,Y123,Y123456789 Y13,Y13,134,Y,2,NN
2.91829E+12,1,RIPON MEDICAL CENTER,54971157,NNY123456789,14,YYYY123Y14,YNNN+00000000000000YY1238,Y1234,Y124578    Y5,N,1234,Y,4,NN
2.91829E+12,1,ROCKFORD MEMORIAL,6110312347,NNY123456789,16,YNYY12 Y16,YNNN+00000000000000YY134567,Y123,Y123456789 Y134,N,1234,Y,2,NN
2.91829E+12,1,VANMATRE,611081,NNY123456789,16,YNYY12 Y16,YNNN+00000000000000YY134567,Y123,Y123456789 Y134,N,1234,Y,2,NN
2.91829E+12,1,WAUPUN MEMORIAL HOSPITAL,53963257,NNY12345678,14,YYYY123Y14,YYNN+00000000000000YY1238,Y1234,Y124578    Y6,N,1234,Y,2,NN
2.91829E+12,1,AVERA ST LUKES,57401127,NNY123456789,15,YNNY123Y15,YNNN+00000000000000YY13458,Y123,Y1234567890Y6,N,12345,Y,2,NY
2.91829E+12,1,GNADEN HEUTTEN MEMORIAL HOSPITAL,18235127,NNY123456789,16,YYNY13 Y16,YNNN+00000000000000YY1456,Y123,Y123456789 Y6,N,1234,Y,2,NN
2.91829E+12,2,PALMERTON HOSPITAL,18071127,NNY123456789,16,YYNY13 Y16,YNNN+00000000000000YY1456,Y123,Y123456789 Y6,N,1234,Y,2,NN
2.91829E+12,1,CALVERHEALTH MEDICALC ENTER INC,206781279,NNY1234578,14,YNYY14 Y14,YNNN+00000000000000YY1346,Y1234,Y123456789 Y,N,14,Y,2,NN
2.91829E+12,1,NORTHEAST ALABAMA REGIONAL MEDICAL CTR,36207127,NNY123456789,15,YYNY1  Y15,YNNN+00000000000000YY134567,Y123,Y123456789 Y,N,1234,Y,4,YN
2.91829E+12,2,REGIONAL MEDICAL CENTER,36265127,NNY123456789,15,YYNY1  Y15,YNNN+00000000000000YY134567,Y123,Y123456789 Y,N,1234,Y,4,YN
2.91829E+12,3,STRINGFELLOW MEMORIAL HOSPITAL,36207127,NNY123456789,15,YYNY1  Y15,YNNN+00000000000000YY134567,Y123,Y123456789 Y,N,1234,Y,4,YN
2.91829E+12,1,KENSINGTON HOSPITAL,1912212,NNY1234578,15,YNNY13 Y15,YNNN+00000000000000YN1,N,N          Y,N,,N1,,NN
2.91829E+12,1,DAVIE MEDICAL CENTER,270061257,NNY123456789,15,YYNY13 Y16,YNNN+00000000000000YY12345678,Y1234,Y1234567890Y6,N,1234,Y,2,NN
2.9183E+12,1,PRESBYTERIAN COMMUNITY HOSPITAL INC,902  1,NNN,,NNNN   N,NNNN+00000000000000YY14,Y123,Y470       Y14,N,5,Y,,NY
2.9183E+12,1,THOMAS H BOYD MEMORIAL HOSPITAL,620161257,NNY123456789,16,YNNY13 Y16,YNNN+00000000000000YY12368,Y123,Y1245678   Y6,N,1234,Y,2,NN
2.91831E+12,1,HEALTHEAST WOODWINDS HOSPITAL,55125127,NNY123456789,14,YYNY13 Y15,YNNN+00000000000000YY1234567,Y1234,Y1234567890Y6,N,1234,Y,2,NN
2.91831E+12,1,HEALTHEAST ST JOSEPHS HOSPITAL,55102127,NNY123456789,14,YYNY13 Y15,YNNN+00000000000000YY1234567,Y1234,Y1234567890Y6,N,1234,Y,2,NN
2.91831E+12,1,AVERA ST BENEDICT HEALTH CENTER,507491257,NNY123456789,15,YNNY13 Y15,YNNN+00000000000000YY13458,Y123,Y1234567890Y6,N,12345,Y,2,NY
2.91832E+12,1,UPMC PINNACLE HANOVER,17331127,NNY12345678,15,YYNY134Y,YNNN+00000000000000YY13456,Y1234,Y12345679  Y,N,1234,Y,2,NN
2.91838E+12,1,ELIZABETHTOWN COMMUNITY HOSPITAL,12932157,NNY12345678,16,YYYY123Y16,YNNN+00000000000000YY12,Y1234,Y123567    Y,N,1234,Y,2,NY
2.91839E+12,1,ALICE HYDE MEDICAL CENTER,12953127,NNY123456789,16,YYYY13 Y16,YNNN+00000000000000YY12567,Y123,Y12345678  Y6,N,1234,Y,3,NN
2.91839E+12,1,MISSION HOSPITAL INC,785721279,NYY12345678,15,YNNY13 Y15,YNNN+00000000000000YY146,Y123,Y12345679  Y6,N,5,Y,4,NN
2.91839E+12,1,NGMC BARROW LLC,30680127,YYN,,NNNN   N,NNNN+00000000000000YY17,Y123,Y123456789 Y6,N,1234,Y,1,NN
2.91839E+12,1,HEALTHEAST ST JOHN'S HOSPITAL,55109127,NNY123456789,14,YYNY13 Y15,YNNN+00000000000000YY1234567,Y1234,Y1234567890Y6,N,1234,Y,2,NN
2.91839E+12,1,TJ HEALTH COLUMBIA,4272817,YYN,,NNNN   N,NNNN+00000000000000YY123456,Y123,Y1234568   Y,Y,1234,Y,1,NN
2.9184E+12,1,HEALTHEAST BETHESDA HOSPITAL,551031,NNY123456789,14,YYNY13 Y15,YNNN+00000000000000YY1234567,Y1234,Y1234567890Y6,N,1234,N1,2,NN
2.9184E+12,1,CHRISTUS GOOD SHEPHERD MEDICAL CENNTER,75670127,NNY123456789,16,YNNY13 Y16,YNNN+00000000000000YY13456,Y1234,Y1234567890Y6,N,12345,Y,4,NN
2.91842E+12,1,THE HOSPITAL AT HEBREW SENIOR CARE,6117 19,NNY67,15,NNNY123N,NNNN+00000000000000YY18,Y1234,Y1245      Y4,N,4,N1,3,NN
2.91847E+12,1,WAYNE COUNTY HOSPITAL INC,600745,NNY1234567,15,YNNY13 Y15,YNNN+00000000000000YN1,Y12,Y123456    Y6,N,2,Y,,NN
2.91851E+12,1,FISHERMEN/S HOSPITAL INC,330501257,NNY123456789,14,YNNY1  Y14,YNNN+00000000000000YY1234567,Y1234,Y123456789 Y6,N,123,Y,3,NN
2.91851E+12,1,EAST TEXAS MEDICAL CNTR-ATHENS,757511,NNY123456789,15,YYNY34 Y15,NNNN+00000000000000YY1246,Y,Y456       N,Y1,134,Y,4,NN
2.91851E+12,2,EAST TEXAS MEDICAL CNTR-CARTHA,756331,NNY123456789,15,YYNY34 Y15,NNNN+00000000000000YY1246,Y,Y456       N,Y1,134,Y,4,NN
2.91851E+12,3,EAST TEXAS MEDICAL CNTR-FAIRFI,758401,NNY123456789,15,YYNY34 Y15,NNNN+00000000000000YY1246,Y,Y456       N,Y1,134,Y,4,NN
2.91851E+12,4,EAST CENTER MEDICAL CNTR-HENDER,756521,NNY123456789,15,YYNY34 Y15,NNNN+00000000000000YY1246,Y,Y456       N,Y1,134,Y,4,NN
2.91851E+12,5,EAST TEXAS MEDICAL CNTR-JACKSO,757681,NNY123456789,15,YYNY34 Y15,NNNN+00000000000000YY1246,Y,Y456       N,Y1,134,Y,4,NN
2.91851E+12,6,EAST TEXAS MEDICAL CNTR-PITTSB,756861,NNY123456789,15,YYNY34 Y15,NNNN+00000000000000YY1246,Y,Y456       N,Y1,134,Y,4,NN
2.91851E+12,7,EAST TEXAS MEDICAL CNTR-QUITMA,757831,NNY123456789,15,YYNY34 Y15,NNNN+00000000000000YY1246,Y,Y456       N,Y1,134,Y,4,NN
2.91851E+12,8,EAST TEXAS MEDICAL CNTR-TRINIT,758621,NNY123456789,15,YYNY34 Y15,NNNN+00000000000000YY1246,Y,Y456       N,Y1,134,Y,4,NN
2.91851E+12,9,EAST TEXAS MEDICAL CNTR-TYLER,757011,NNY123456789,15,YYNY34 Y15,NNNN+00000000000000YY1246,Y,Y456       N,Y1,134,Y,4,NN
2.91851E+13,10,EAST TEXAS MEDICAL CNTR-SPECIA,757011,NNY123456789,15,YYNY34 Y15,NNNN+00000000000000YY1246,Y,Y456       N,Y1,134,Y,4,NN
9.3172E+12,1,LAKEWOOD HEALTH SYSTEM,5647912579,NNY123456789,16,YNNY134Y16,YNNN+00000000000000YY124568,Y1234,Y1234567890Y6,N,1234,Y,2,NN
9.31723E+12,1,HOPRN MEMORIAL HOSPITAL,514451257,NNY123456789,13,YNNY13 Y13,YNNN+00000000000000YY12345,Y123,Y123456789 Y6,N,,Y,,NN
9.31724E+12,1,MOAB VALLEY HEALTHCARE INCE,845321257,NNY123456780,16,YNYY134N,NNNN+00000000000000YY13456,Y1234,Y123456780 Y6,N,1234,Y,2,NN
9.31727E+12,1,LEO N LEVI MEMORIAL HOSPITAL,71901127,NNY123456789,16,YNNY134Y16,YNNN+00000000000000YY146,Y1,Y45790     Y14,Y125,12,Y,,NN
9.31729E+12,1,BENEFIS HOSPITALS INC EAST CAMPUS,59405127,NNY123456789,16,YNYY13 Y16,YNNN+00000000000000YY134678,Y123,Y1234567   Y6,N,13,Y,2,NN
9.31729E+12,2,BENEFIS HOSPITALS INC WEST CAMPUS,5940512,NNY123456789,16,YNYY13 Y16,YNNN+00000000000000YY134678,Y123,Y1234567   Y6,N,13,Y,2,NN
9.31729E+12,1,SHRINERS HOSPITAL FOR CHILDREN-BOSTON,2114 1346,NNY124578,15,YYYY1  Y12,YNNN+00000000000000YY128,Y5,Y1234567   N,N,,N1,,NN
9.31729E+12,1,SHRINERS HOSPITAL FOR CHILDREN-CHICAGO,607071346,NNY124578,15,YYYY1  Y12,YNNN+00000000000000YY128,Y4,Y1234567   N,N,,N1,,NN
9.31729E+12,2,SHRINERS HOSPITAL FOR CHILDREN-CINCINNATI,452291346,NNY124578,15,YYYY1  Y12,YNNN+00000000000000YY128,Y4,Y1234567   N,N,,N1,,NN
9.31729E+12,3,SHRINERS HOSPITAL FOR CHILDREN-ERIE,165059,NNY124578,15,YYYY1  Y12,YNNN+00000000000000YY128,Y4,Y1234567   N,N,,N1,,NN
9.31729E+12,4,SHRINERS HOSPITAL FOR CHILDREN-GALVESTON,775501346,NNY124578,15,YYYY1  Y12,YNNN+00000000000000YY128,Y4,Y1234567   N,N,,N1,,NN
9.31729E+12,5,SHRINERS HOSPITAL FOR CHILDREN-GREENVILLE,296051346,NNY124578,15,YYYY1  Y12,YNNN+00000000000000YY128,Y4,Y1234567   N,N,,N1,,NN
9.31729E+12,6,SHRINERS HOSPITAL FOR CHILDREN-HONOLULU,968261346,NNY124578,15,YYYY1  Y12,YNNN+00000000000000YY128,Y4,Y1234567   N,N,,N1,,NN
9.31729E+12,7,SHRINERS HOSPITAL FOR CHILDREN-HOUSTON,770301346,NNY124578,15,YYYY1  Y12,YNNN+00000000000000YY128,Y4,Y1234567   N,N,,N1,,NN
9.31729E+12,8,SHRINERS HOSPITAL FOR CHILDREN-LEXINGTON,405021346,NNY124578,15,YYYY1  Y12,YNNN+00000000000000YY128,Y4,Y1234567   N,N,,N1,,NN
9.31729E+12,9,SHRINERS HOSPITAL FOR CHILDREN-LA,900201346,NNY124578,15,YYYY1  Y12,YNNN+00000000000000YY128,Y4,Y1234567   N,N,,N1,,NN
9.31729E+13,10,SHRINERS HOSPITAL FOR CHILDREN-PHILADELPHIA,191401346,NNY124578,15,YYYY1  Y12,YNNN+00000000000000YY128,Y4,Y1234567   N,N,,N1,,NN
9.31729E+13,11,SHRINERS HOSPITAL FOR CHILDREN-PORTLAND,972391346,NNY124578,15,YYYY1  Y12,YNNN+00000000000000YY128,Y4,Y1234567   N,N,,N1,,NN
9.31729E+13,12,SHRINERS HOSPITAL FOR CHILDREN-SALT LAKE,84103134,NNY124578,15,YYYY1  Y12,YNNN+00000000000000YY128,Y4,Y1234567   N,N,,N1,,NN
9.31729E+13,13,SHRINERS HOSPITAL FOR CHILDREN-SHREVEPORT,71103134,NNY124578,15,YYYY1  Y12,YNNN+00000000000000YY128,Y4,Y1234567   N,N,,N1,,NN
9.31729E+13,14,SHRINERS HOSPITAL FOR CHILDREN-SPOKANE,992041346,NNY124578,15,YYYY1  Y12,YNNN+00000000000000YY128,Y4,Y1234567   N,N,,N1,,NN
9.31729E+13,15,SHRINERS HOSPITAL FOR CHILDREN-ST LOUIS,631311346,NNY124578,15,YYYY1  Y12,YNNN+00000000000000YY128,Y4,Y1234567   N,N,,N1,,NN
9.31729E+13,16,SHRINERS HOSPITAL FOR CHILDREN-TAMPA,336121346,NNY124578,15,YYYY1  Y12,YNNN+00000000000000YY128,Y4,Y1234567   N,N,,N1,,NN
9.31729E+13,17,SHRINERS HOSPITAL FOR CHILDREN-TWIN CITY,554141346,NNY124578,15,YYYY1  Y12,YNNN+00000000000000YY128,Y4,Y1234567   N,N,,N1,,NN
9.31729E+13,18,SHRINERS HOSPITAL FOR CHILDREN-N CALI,958171346,NNY124578,15,YYYY1  Y12,YNNN+00000000000000YY128,Y4,Y1234567   N,N,,N1,,NN
9.3173E+12,1,COLORADO CANYONS HOSPITAL AND MEDICAL CENTER,815211257,NNY123456789,16,YYYY12 Y16,YNNN+00000000000000YY1234567,Y1234,Y123456789 Y6,N,6,Y,1,NN
9.31731E+12,1,Betty Ford Center,922701,NNY12345678,15,YNNY134Y15,YNNN+00000000000000YY138,Y123,Y123456790 Y6,N,1234,Y,2,NN
9.31731E+12,1,Beloit Memorial Hospital,535111247,NNY123456789,14,YYYY23 Y14,NNNN+00000000000000YY12456,Y123,Y123456789 Y14,Y14,234,Y,2,NN
9.31731E+12,1,MADONNA REHABILITATION SYSTEMS,681181,YYY123456789,16,YYNY13 Y16,NYNN+00000000000000YY1,Y1,Y123456789 Y6,N,234,N1,2,NN
9.31732E+12,1,houston medical center,310931247,NNY123456789,14,YYNY134Y15,NYNN+00000000000000YY14,Y123,Y12345367  Y6,N,5,Y,,NN
9.31732E+12,2,perry hospital,31069127,NNY123456789,14,YYNY134Y15,NYNN+00000000000000YY14,Y123,Y12345367  Y6,N,5,Y,,NN
9.31732E+12,1,SUMNER COMMUNITY CLUB DBA COMMUNITY,506741579,NNY123456789,16,YYYY1  Y16,YNNN+00000000000000YY1,Y1235,Y1234568   Y6,N,1234,Y,4,NN
9.31732E+12,1,PEMBINA COUNTY MEMORIAL HOSPITAL,582201257,NNY123456789,14,YNYY13 Y14,YNNN+00000000000000YY1357,Y12345,Y123456789 Y,N,123,Y,4,NN
9.31732E+12,1,SPRINGHILL MEDICAL CENTER,710751,NNY123456789,16,YYYY13 Y16,NNNN+00000000000000YY145,Y1234,Y345678    Y14,N,1234,Y,4,NN
9.31732E+12,2,SMC DOCTORS CLINIC,71075,NNY123456789,16,NNYY3  Y16,NNNN+00000000000000YY145,Y1234,Y45678     Y14,N,1234,Y,,NN
9.31732E+12,3,NORTH WEBSTER MEDICAL CLINIC,71071,NNY123456789,16,NNYY3  Y16,NNNN+00000000000000YY145,Y1234,Y45678     Y14,N,1234,Y,,NN
9.31732E+12,4,SPRINGHILL HOMECARE,71075,NNY123456789,16,NNYY3  Y16,NNNN+00000000000000YY156,Y1234,Y45678     Y14,N,1234,Y,,NN
9.31733E+12,1,Bonner General Hospital Inc,8386412579,NNY123456789,16,YNYY134Y16,YNNN+00000000000000YY13456,Y1234,Y123456780 Y6,N,1234,Y,1,NY
9.31733E+12,1,FALL RIVER HEALTH SERVICES,577471579,NNY12345678,16,YNNY13 Y16,YNNN+00000000000000YN1,Y12,Y1245678   Y6,N,1234,Y,2,NN
9.31733E+12,1,LINTON HOSPITAL,585525,NNY123456789,14,YNNY13 N,NNNN+00000000000000YY145,Y1234,Y14        Y1,N,,Y,,NN
9.31733E+12,2,LINTON MEDICAL CENTER,585527,NNY123456789,14,YNNY13 N,NNNN+00000000000000YY145,Y1234,Y14        Y1,N,,Y,,NN
9.31733E+12,3,HAZELTON CLINIC,585447,NNY123456789,14,YNNY13 N,NNNN+00000000000000YY145,Y1234,Y14        Y1,N,,Y,,NN
9.31733E+12,4,CAMPBELL COUNTY CLINIC,576327,NNY123456789,14,YNNY13 N,NNNN+00000000000000YY145,Y1234,Y14        Y1,N,,Y,,NN
9.31733E+12,1,ORLEANS COMMUNITY HEALTH,141031257,NNY12345678,16,YYNY134Y16,NYNN+00000000000000YY1,Y13,Y12456     Y6,N,,Y,,NN
9.31734E+12,1,GLENCOE REGIONAL HEALTH SERVICES,5533612579,NNY123456789,16,YYNY134Y16,YNNN+00000000000000YY1568,Y123,Y123456790 Y6,N,123,Y,2,NN
9.31734E+12,1,COWETA SAMARITIAN CLINIC,30263,NNN,,NNNN   N,NNNN+00000000000000YN157,Y123,Y146       N,N,,N1,,NN
9.31735E+12,1,Huntington Memorial Hospital,9110912467,NNY123456789,16,YNYY123Y,NNNN+00000000000000YY134,Y1234,Y1234567890Y6,N,123,Y,1,NN
9.31735E+12,1,OZARKS MEDICAL CENTER,65775127,NNY123456789,16,YNNY134Y16,NYNN+00000000000000YY12345678,Y1234,Y123456789 Y6,N,1234,Y,3,NN
9.31735E+12,1,KING'S DAUGHTERS' HEALTH,47250178,NNY123456789,16,YNNY134Y16,YNNN+00000000000000YY13567,Y123,Y12345680  Y6,N,235,Y,2,NN
9.31735E+12,1,COMMUNITY MED CTR OF IZARD CO,72519157,NNY123456789,13,YNNY3  Y13,NNNN+00000000000000YY12456,Y1,Y456       Y1,Y1,1234,Y,4,NN
9.31736E+12,1,JONES COUNTY REGIONAL HEALTHCARE SYSTEM,795531257,NNY123456789,14,YNNY13 Y14,YNNN+00000000000000YY12345678,Y,Y123456    Y145,N,,Y,,NN
9.31736E+12,1,EPC HARVESTERS HIS HOUSE OF HOPE,7507512347,NNN,,NNNN   N,NNNN+00000000000000YN,N,N          N,N,,Y,,NN
9.31736E+12,1,WISHEK HOSPITAL,58495157,NNY123456789,14,YNYY13 Y14,NYNN+00000000000000YY14,Y1234,Y1245678   Y14,N,23,Y,,NN
9.31736E+12,2,WICHEK CLINIC+,58495,NNY123456789,14,YNYY13 Y14,NYNN+00000000000000NY1,Y1234,Y1245678   Y14,N,23,Y,,NN
